State,CMS Certification Number (CCN)*,Provider Name,Address,City,Zip,Phone,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Date Certified,Footnote
AK,027014,PEACEHEALTH KETCHIKAN MEDICAL CENTER HOME HEALTH,212 CARLANNA LAKE ROAD SUITE 100,KETCHIKAN,99901,9072287600,Non - Profit Religious,true,true,true,true,true,true,1993-03-04 00:00:00, 
AK,027020,"1ST CHOICE HOME HEALTH CARE, INC",159 EAST REDOUBT AVE,SOLDOTNA,99669,9072605959,Proprietary,true,true,true,true,true,false,1996-01-02 00:00:00, 
AK,027022,FRONTIER HOME HEALTH,"3909 ARCTIC BLVD, SUITE 102",ANCHORAGE,99503,9072721275,Proprietary,true,true,true,true,true,true,1996-05-07 00:00:00, 
AK,027032,"MAXIM HEALTHCARE SERVICES, INC",670 WEST FIREWEED LANE SUITE 160,ANCHORAGE,99503,9077700862,Proprietary,true,true,true,true,true,true,2006-08-23 00:00:00, 
AK,027034,"ALASKAN HOME HEALTH, INC",9191 OLD SEWARD HIGHWAY SUITE 19A,ANCHORAGE,99515,9078308548,Non - Profit Private,true,true,true,true,true,true,2016-02-16 00:00:00, 
AK,027035,INFINITE CARE OF ALASKA,"165 EAST 56TH AVENUE, SUITE 3",ANCHORAGE,99518,9073503606,Proprietary,true,false,false,false,false,true,2016-01-04 00:00:00, 
AK,027036,WELLSPRING HOME HEALTH CENTER,201 E SWANSON AVE  STE 7,WASILLA,99654,9073573655,Proprietary,true,true,false,true,true,true,2017-05-17 00:00:00, 
AZ,037015,BANNER HOME CARE AZ,"275 EAST GERMANN ROAD, SUITE 110S",GILBERT,85297,4806571000,Non - Profit Private,true,true,true,true,true,true,1977-12-19 00:00:00, 
AZ,037016,INTERIM HEALTHCARE,"5055 EAST BROADWAY, SUITE D-104",TUCSON,85711,5207471800,Proprietary,true,true,true,true,true,true,1979-11-28 00:00:00, 
AZ,037020,HOSPICE OF THE VALLEY HOME HEALTH AGENCY,1510 EAST FLOWER STREET,PHOENIX,85014,6025306900,Non - Profit Other,true,true,true,true,true,true,1980-12-08 00:00:00, 
AZ,037024,SCOTTSDALE HEALTHCARE HOME HEALTH,"7301 EAST 2ND STREET, SUITE 300",SCOTTSDALE,85251,4808824222,Non - Profit Other,true,true,true,true,true,true,1981-11-01 00:00:00, 
AZ,037027,SUMMIT HEALTHCARE HOME HEALTH,"5171 CUB LAKE ROAD, SUITE 270",SHOW LOW,85901,9285376900,Non - Profit Other,true,true,true,false,true,true,1982-09-15 00:00:00, 
AZ,037030,"BAYADA HOME HEALTH CARE, INC.","2971 WILLOW CREEK ROAD, BUILDING 1, SUITE A",PRESCOTT,86301,9287595900,Non - Profit Private,true,true,true,true,true,true,1982-12-29 00:00:00, 
AZ,037036,KINDRED AT HOME,"5255 EAST WILLIAMS CIRCLE, SUITE 6400",TUCSON,85711,5207311333,Proprietary,true,true,true,true,true,true,1983-01-27 00:00:00, 
AZ,037037,KINDRED AT HOME,"16620 NORTH 40TH STREET, SUITE D4",PHOENIX,85032,6029920709,Proprietary,true,true,true,true,true,true,1983-03-21 00:00:00, 
AZ,037042,NORTHERN ARIZONA HOME HEALTH,"203 SOUTH CANDY LANE, SUITE 5A",COTTONWOOD,86326,3372331307,Proprietary,true,true,true,false,true,true,1983-11-30 00:00:00, 
AZ,037047,NORTHERN ARIZONA HOME HEALTH,"1501 SOUTH YALE STREET, SUITE 101",FLAGSTAFF,86001,9287732238,Proprietary,true,true,true,false,false,true,1984-01-26 00:00:00, 
AZ,037050,KINGMAN REGIONAL MEDICAL CENTER HOME HEALTH,"2202 STOCKTON HILL ROAD, SUITE 200",KINGMAN,86401,9287570630,Non - Profit Other,true,true,true,true,true,true,1984-04-17 00:00:00, 
AZ,037057,HAVASU REGIONAL MEDICAL CENTER HOME HEALTH,"1795 CIVIC CENTER BOULEVARD, SUITE 104",LAKE HAVASU CITY,86403,9286801209,Proprietary,true,true,true,true,true,true,1984-07-27 00:00:00, 
AZ,037068,"BAYADA HOME HEALTH CARE, INC.","706 EAST BELL ROAD, SUITE 111",PHOENIX,85022,6028706364,Proprietary,true,true,true,true,true,true,1985-02-06 00:00:00, 
AZ,037070,"DEPENDABLE HOME HEALTH, INC","1121 NORTH EL DORADO PLACE, SUITE 350",TUCSON,85715,5207213822,Proprietary,true,true,true,true,true,true,1985-01-30 00:00:00, 
AZ,037099,LEGACY HOME HEALTH CARE OF SOUTHERN ARIZONA,"4996 EAST MEDITERRANEAN DRIVE, SUITE D",SIERRA VISTA,85635,5203356118,Proprietary,true,true,true,false,false,true,1988-06-10 00:00:00, 
AZ,037101,FOUNDATION FOR SENIOR LIVING HOME HEALTH AGENCY,1201 EAST THOMAS ROAD,PHOENIX,85014,6022851800,Non - Profit Religious,true,true,true,true,true,true,1988-06-17 00:00:00, 
AZ,037106,AMEDISYS HOME HEALTH CARE,"5045 NORTH 12TH STREET, SUITE 100",PHOENIX,85014,6022000835,Proprietary,true,true,true,true,true,true,1988-11-30 00:00:00, 
AZ,037112,INTREPID USA HEALTHCARE SERVICES,"1 WEST WETMORE ROAD, SUITE 203",TUCSON,85705,2144453750,Proprietary,true,true,true,true,true,true,1990-04-17 00:00:00, 
AZ,037114,BANNER HOME CARE - PAYSON,"708 EAST ROUTE 260, SUITE A1",PAYSON,85541,9284725245,Proprietary,true,true,true,false,false,true,1990-08-06 00:00:00, 
AZ,037118,NURSECORE OF TUCSON,"2980 NORTH CAMPBELL, SUITE 160",TUCSON,85719,5207912300,Proprietary,true,false,false,false,false,true,1991-01-23 00:00:00, 
AZ,037125,"NSI NURSING SERVICE, INC.",3075 NORTH SWAN ROAD,TUCSON,85712,5207311117,Proprietary,true,true,false,false,false,true,1992-04-14 00:00:00, 
AZ,037129,"DEPENDABLE HOME HEALTH, INC.","857 WEST BELL ROAD, SUITE 7",NOGALES,85621,5207613211,Proprietary,true,false,false,false,false,true,1992-07-14 00:00:00, 
AZ,037130,"BAYADA HOME HEALTH CARE, INC","7070 NORTH ORACLE ROAD, SUITE 100",TUCSON,85704,5205442300,Proprietary,true,true,true,true,true,true,1992-06-24 00:00:00, 
AZ,037132,MD HOME HEALTH,"7500 DREAMY DRAW DRIVE, SUITE 200",PHOENIX,85020,6022669971,Proprietary,true,true,true,true,true,true,1992-09-15 00:00:00, 
AZ,037133,"EL SOL HOME HEALTHCARE, LLC","6336 EAST BROWN ROAD, SUITE 102",MESA,85205,5204210447,Proprietary,true,true,true,true,true,true,1992-09-28 00:00:00, 
AZ,037139,KINDRED AT HOME,"3107 CLEARWATER DRIVE, SUITE A",PRESCOTT,86305,9284452522,Proprietary,true,true,true,true,true,true,1992-12-17 00:00:00, 
AZ,037144,"SACRED HEART HOME CARE, INC","2504 EAST RIVER ROAD, SUITE 100",TUCSON,85718,5205774630,Proprietary,true,true,true,true,true,true,1993-04-29 00:00:00, 
AZ,037146,MOHAVE HOME HEALTH,"2020 SILVER CREEK ROAD, BUILDING A, SUITE 114",BULLHEAD CITY,86442,9287633184,Proprietary,true,true,true,false,true,true,1993-05-05 00:00:00, 
AZ,037154,NNI HOME CARE SERVICES,"3085 NORTH WINDSONG DRIVE, SUITE A",PRESCOTT VALLEY,86314,9287728707,Proprietary,true,true,true,true,true,true,1994-01-14 00:00:00, 
AZ,037162,NURSING SOLUTIONS,"15255 NORTH 40TH STREET, SUITE 141",PHOENIX,85032,6023311100,Proprietary,true,true,true,true,true,false,1994-08-04 00:00:00, 
AZ,037178,"HORIZON HOME HEALTH, LLC","32 NORTH 10TH AVENUE, SUITE 204",PAGE,86040,9286459110,Proprietary,true,true,true,true,false,true,1995-07-18 00:00:00, 
AZ,037179,COPPER VALLEY HOME HEALTH,101 COLE AVENUE,BISBEE,85603,5204327450,Non - Profit Other,true,true,true,false,false,true,1994-04-21 00:00:00, 
AZ,037185,"BAYADA HOME HEALTH CARE, INC.","18001 NORTH 79TH AVENUE, SUITE A-3",GLENDALE,85308,6239795266,Proprietary,true,true,true,true,true,true,1996-02-07 00:00:00, 
AZ,037188,NIGHTINGALE HOMECARE,"2411 WEST ROSE GARDEN LANE, SUITE 110",PHOENIX,85027,6025041555,Proprietary,true,true,true,true,true,true,1996-04-04 00:00:00, 
AZ,037192,AMEDISYS HOME HEALTH,"1380 SOUTH CASTLE DOME AVENUE, SUITE 107",YUMA,85365,9283411300,Proprietary,true,true,true,true,true,true,1996-08-10 00:00:00, 
AZ,037199,ARIZONA HOME CARE,1626 SOUTH EDWARD DRIVE,TEMPE,85281,6022525000,Proprietary,true,true,true,true,true,true,1996-10-28 00:00:00, 
AZ,037202,THEMA HEALTH SERVICES,"1500 EAST BETHANY HOME ROAD, SUITE 250",PHOENIX,85014,6028884400,Proprietary,true,true,true,true,true,true,1996-11-15 00:00:00, 
AZ,037204,EPIC HEALTH SERVICES,"4745 NORTH 7TH STREET, SUITE 432",PHOENIX,85014,6024331200,Proprietary,true,true,true,true,false,false,1996-11-26 00:00:00, 
AR,047024,SPRING RIVER HOME HEALTH AGENCY,121 SOUTH PICKREN,SALEM,72576,8708952627,Non - Profit Private,true,true,true,true,false,true,1981-04-16 00:00:00, 
AZ,037205,NURSECORE OF PHOENIX,"7000 NORTH 16TH STREET, SUITE 156",PHOENIX,85020,6022743400,Non - Profit Private,true,true,true,true,true,true,1997-03-06 00:00:00, 
AZ,037206,NURSING SOLUTIONS OF SOUTHERN ARIZONA,"2980 NORTH CAMPBELL AVENUE, SUITE 190",TUCSON,85719,5208866620,Proprietary,true,true,true,true,true,true,1997-01-14 00:00:00, 
AZ,037212,HEALTH AT HOME,"2421 EAST SOUTHERN AVENUE, SUITE 8",TEMPE,85282,4804139087,Proprietary,true,true,true,true,true,true,1997-07-25 00:00:00, 
AZ,037213,"BAYADA HOME HEALTH CARE, INC","6367 EAST TANQUE VERDE ROAD, SUITE 150",TUCSON,85715,5207218800,Non - Profit Private,true,true,true,true,true,true,1998-09-24 00:00:00, 
AZ,037215,AT HOME HEALTHCARE,"1550 EAST MISSOURI AVENUE, SUITE 102",PHOENIX,85014,3372331307,Proprietary,true,true,true,false,true,false,1998-12-02 00:00:00, 
AZ,037216,PROFESSIONAL HOME CARE SERVICES,"7600 NORTH 16TH STREET, SUITE 140",PHOENIX,85020,6022635000,Proprietary,true,false,false,false,true,true,2001-08-27 00:00:00, 
AZ,037217,ANGELS CARE HOME HEALTH OF ARIZONA,301 SOUTH WILLARD,COTTONWOOD,86326,9286498890,Proprietary,true,true,true,true,true,true,2002-02-05 00:00:00, 
AZ,037220,ASSISTED HEALTHCARE SERVICES,"8165 EAST INDIAN BEND ROAD,  SUITE 101",SCOTTSDALE,85250,4808602345,Proprietary,true,true,true,true,true,true,2003-01-22 00:00:00, 
AZ,037221,AT HOME HEALTHCARE,"2980 NORTH CAMPBELL AVENUE, SUITE 170",TUCSON,85719,5204982288,Proprietary,true,true,true,true,true,false,2003-01-28 00:00:00, 
AZ,037246,"INTEGRITY HOME HEALTH CARE SERVICES, LLC","4150 WEST PEORIA AVENUE, SUITE 112",PHOENIX,85029,6029970500,Proprietary,true,true,true,true,true,true,2007-04-12 00:00:00, 
AZ,037247,GOOD SAMARITAN SOCIETY - LEGACY HOME CARE,1953 COMMERCE CIRCLE,PRESCOTT,86301,9284439331,Non - Profit Religious,true,true,true,true,true,true,2007-04-26 00:00:00, 
AZ,037224,LOS NINOS HOSPITAL INNOVATIVE HOME HEALTH CARE,"2601 EAST THOMAS ROAD, SUITE 230",PHOENIX,85016,6023059500,Proprietary,true,true,true,true,true,false,2003-09-03 00:00:00, 
AZ,037226,SUNRISE HEALTH SERVICES,"1840 EAST UNIVERSITY DRIVE, SUITE 1",MESA,85203,4809260133,Proprietary,true,true,true,true,true,true,2004-01-07 00:00:00, 
AZ,037227,"PHOENIX HOME HEALTH NURSING SERVICES, INC.","16841 NORTH 31ST AVENUE, SUITE 170",PHOENIX,85053,6027898282,Proprietary,true,true,true,true,true,true,2004-02-12 00:00:00, 
AZ,037228,"MAXIM HEALTHCARE SERVICES, INC.","5151 EAST BROADWAY BOULEVARD, SUITE 1100",TUCSON,85711,5207908200,Proprietary,true,false,false,false,false,true,2004-04-14 00:00:00, 
AZ,037229,"MAXICARE HOME HEALTH, INC.","2432 WEST PEORIA AVENUE, SUITE 1120",PHOENIX,85029,6022461115,Proprietary,true,true,false,false,false,false,2004-07-08 00:00:00, 
AZ,037230,VICTORY HOME CARE AGENCY,"1212 NORTH SPENCER STREET, SUITE 1",MESA,85203,4807266553,Proprietary,true,true,true,true,true,true,2004-08-27 00:00:00, 
AZ,037248,"AMEDISYS HOME HLTH CARE, A TUCSON MED CTR PARTNER","5300 EAST ERICKSON DRIVE, SUITE 116",TUCSON,85712,5203259056,Proprietary,true,true,true,true,true,true,2007-05-08 00:00:00, 
AZ,037249,QUALITY HOME HEALTH CARE,1112 EAST WASHINGTON STREET,PHOENIX,85034,6022662203,Proprietary,true,true,true,true,true,true,2007-05-17 00:00:00, 
AZ,037250,"MERIDIAN HEALTH CARE PROVIDERS, INC.","10000 NORTH 31ST AVENUE, SUITE D401",PHOENIX,85051,4808570037,Proprietary,true,true,true,true,true,true,2007-06-19 00:00:00, 
AZ,037231,"SUPREME HOME CARE, INC.","2737 WEST BASELINE ROAD, SUITE 28",TEMPE,85283,6024540155,Proprietary,true,true,true,true,true,true,2004-09-02 00:00:00, 
AZ,037232,AMERICAN PREMIER HOME HEALTH CARE,"4745 NORTH 7TH STREET, SUITE 240",PHOENIX,85014,6022870003,Proprietary,true,true,true,true,true,true,2004-09-29 00:00:00, 
AZ,037233,HORIZON HOME HEALTH OF PHOENIX,"7500 NORTH DREAMY DRAW DRIVE, SUITE 225",PHOENIX,85020,4808945113,Proprietary,true,true,true,true,true,true,2004-12-15 00:00:00, 
AZ,037234,TEAM SELECT HOME CARE,"2999 NORTH 44TH STREET, SUITE 100",PHOENIX,85018,6023828500,Proprietary,true,true,true,true,true,true,2004-12-30 00:00:00, 
AZ,037235,"FIRSTAT HOME HEALTH SERVICES, LLC","7330 NORTH 16TH STREET, SUITE  C-117",PHOENIX,85020,6022790000,Non - Profit Other,true,true,true,true,true,true,2005-02-24 00:00:00, 
AZ,037237,COZY HOME HEALTH CARE,"1930 SOUTH ALMA SCHOOL ROAD, SUITE D-103",MESA,85210,6029784663,Proprietary,true,true,true,true,true,true,2005-11-10 00:00:00, 
AZ,037239,HAGGAI HEALTHCARE CORP,"4531 NORTH 16TH STREET, SUITE 102",PHOENIX,85016,6029435963,Proprietary,true,true,true,false,true,false,2006-01-26 00:00:00, 
AZ,037242,"MAXIM HEALTHCARE SERVICES, INC. - WEST PHOENIX","3300 NORTH CENTRAL AVENUE, SUITE 2500",PHOENIX,85012,6022160110,Proprietary,true,false,false,false,false,true,2006-04-25 00:00:00, 
AZ,037243,MGA HOME HEALTHCARE-PHOENIX,"3131 EAST CAMELBACK ROAD, SUITE 200",PHOENIX,85016,6025081883,Proprietary,true,false,false,false,false,true,2006-05-08 00:00:00, 
AZ,037245,"VALLEY HOME CARE, LLC","23460 NORTH 19TH AVENUE, SUITE 150",PHOENIX,85027,6238420900,Proprietary,true,true,true,true,true,true,2006-10-09 00:00:00, 
AZ,037251,"ASPIRE HOME HEALTHCARE OF ARIZONA, INC.","8040 EAST MORGAN TRAIL, SUITE 4",SCOTTSDALE,85258,6022830263,Proprietary,true,true,true,true,true,true,2007-09-27 00:00:00, 
AZ,037252,ANGELS CARE HOME HEALTH,653 EAST COTTONWOOD LANE,CASA GRANDE,85122,5208760622,Proprietary,true,true,true,false,false,true,2007-12-24 00:00:00, 
AZ,037253,"EMBLEM HEALTHCARE, INC.","3205 WEST RAY ROAD, SUITE 2B",CHANDLER,85226,4808218338,Proprietary,true,true,true,true,true,true,2007-12-19 00:00:00, 
AZ,037254,"ATLANTIC HOME HEALTH CARE, LLC","15551 NORTH GREENWAY-HAYDEN LOOP, SUITE 155A",SCOTTSDALE,85260,4809489900,Proprietary,true,true,true,true,true,true,2008-06-19 00:00:00, 
AZ,037257,CELEBRITY HOME HEALTH & HOSPICE,"2510 SOUTH RURAL ROAD, SUITE 102",TEMPE,85282,4809668888,Proprietary,true,true,true,true,true,true,2008-08-27 00:00:00, 
AZ,037258,BROOKDALE HOME HEALTH,"8222 SOUTH 48TH STREET, SUITE 100",PHOENIX,85044,6022739222,Proprietary,true,true,true,true,true,false,2008-12-30 00:00:00, 
AZ,037260,AHC HOME HEALTH OF ARIZONA LLC,5755 EAST MAIN STREET,MESA,85205,4802142448,Proprietary,true,true,true,true,true,true,2008-10-16 00:00:00, 
AZ,037261,CARE PARTNERS HEALTH SERVICES INC,"14122 WEST MCDOWELL ROAD, SUITE 203",GOODYEAR,85395,6235359607,Proprietary,true,true,true,true,true,true,2009-02-05 00:00:00, 
AZ,037262,ASSISTEO HOME HEALTH,"2929 NORTH 44TH STREET, SUITE 130",PHOENIX,85018,6025350610,Proprietary,true,true,true,true,true,true,2009-02-19 00:00:00, 
AZ,037263,"OASIS HOME HEALTH CARE, LLC","115 EAST 1ST STREET, SUITE B",CASA GRANDE,85122,5204211120,Proprietary,true,true,true,true,true,true,2009-04-04 00:00:00, 
AZ,037264,"HUALAPAI HOME HEALTH CARE, INC","2505 HUALAPAI MOUNTAIN ROAD, SUITE  E",KINGMAN,86401,9287539015,Proprietary,true,true,true,true,true,true,2009-04-29 00:00:00, 
AZ,037265,BEATITUDES HOME HEALTH,"1712 WEST GLENDALE AVENUE, SUITE HH",PHOENIX,85021,6025445000,Non - Profit Religious,true,true,true,true,true,true,2009-03-20 00:00:00, 
AZ,037269,"ACACIA HOME HEALTH, INC.",103 EAST 24TH STREET,YUMA,85364,9287269163,Proprietary,true,true,false,false,true,true,2009-10-12 00:00:00, 
AZ,037271,SANTE HOME HEALTH AND REHABILITATION SERVICES,"8502 EAST PRINCESS DRIVE, SUITE 200",SCOTTSDALE,85255,4802644568,Proprietary,true,true,true,true,true,true,2009-11-09 00:00:00, 
AZ,037272,"ABC HOME HEALTH CARE, LLC","7418 EAST HELM DRIVE, SUITE 208",SCOTTSDALE,85260,6028426100,Proprietary,true,true,true,true,true,true,2010-02-03 00:00:00, 
AZ,037273,GRACE HOME HEALTH CARE,"1930 SOUTH ALMA SCHOOL ROAD, SUITE B-219",MESA,85210,4804970302,Proprietary,true,true,true,true,true,true,2010-03-03 00:00:00, 
AZ,037435,HEALTHCARE AT HOME,"1204 EAST BASELINE ROAD, SUITE 201",TEMPE,85283,6024430111,Proprietary,true,true,true,true,true,true,2013-10-07 00:00:00, 
AR,047025,DOCTORS HOME CARE,726 CALIFORNIA AVENUE SW,CAMDEN,71701,8708361301,Non - Profit Private,true,true,true,true,true,true,1981-07-23 00:00:00, 
AZ,037274,"PRESTIGE HOME HEALTH CARE, LLC","3120 NORTH 19TH AVENUE, SUITE 170",PHOENIX,85015,6022798471,Proprietary,true,true,true,false,true,true,2010-06-07 00:00:00, 
AZ,037275,"ALL N ONE HOME HEALTH AGENCY, LLC",2922 NORTH 7TH AVENUE,PHOENIX,85013,6023683471,Proprietary,true,true,false,false,false,false,2010-03-13 00:00:00, 
AZ,037278,HOLOMUA HEALTHCARE,"3033 WEST BELL ROAD, SUITE 100B",PHOENIX,85053,6239331896,Proprietary,true,true,true,true,true,true,2010-04-16 00:00:00, 
AZ,037280,ENCOMPASS HEALTH HOME HEALTH,"3860 WEST 24TH STREET, SUITE 103",YUMA,85364,9283171300,Proprietary,true,true,true,true,true,true,2010-05-12 00:00:00, 
AZ,037281,"GUARDIAN ANGEL HOME CARE, INC","10000 NORTH 31ST AVENUE, SUITE B111",PHOENIX,85051,2482932418,Proprietary,true,true,true,true,true,true,2010-03-12 00:00:00, 
AZ,037282,BANNER HOME CARE,"575 EAST RIVER ROAD, SUITE 213",TUCSON,85704,5208881311,Proprietary,true,true,true,true,true,true,2010-05-11 00:00:00, 
AZ,037283,SOUTHLAND HOME HEALTH,"4527 NORTH 16TH STREET, SUITE 200",PHOENIX,85016,6027737300,Proprietary,true,true,true,true,true,true,2010-07-08 00:00:00, 
AZ,037285,"ALPHA HEALTHCARE, LLC","16042 NORTH 32ND STREET, SUITE B2",PHOENIX,85032,6023746944,Non - Profit Private,true,true,true,true,true,true,2010-06-28 00:00:00, 
AZ,037459,"TRINITY VISITING NURSE & HOMECARE, LLC","302 EL CAMINO REAL, SUITE 10F",SIERRA VISTA,85635,5204581536,Proprietary,true,false,false,false,false,true,2016-08-10 00:00:00, 
AZ,037286,THRIVE SKILLED PEDIATRIC CARE,"8687 EAST VIA DE VENTURA, SUITE 110",SCOTTSDALE,85258,4806099000,Proprietary,true,true,false,false,false,false,2010-09-08 00:00:00, 
AZ,037288,"RELIABLE NURSES, LLC","537 NORTH 6TH AVENUE, SUITE E",TUCSON,85705,5208891328,Proprietary,true,true,false,false,true,true,2010-12-16 00:00:00, 
AZ,037290,ZION'S WAY HOME HEALTH,47 6TH AVENUE,PAGE,86040,9286450366,Proprietary,true,true,true,true,true,true,2011-03-11 00:00:00, 
AZ,037291,"HOPE HEALTHCARE, LLC","3233 WEST PEORIA AVENUE, SUITE #218",PHOENIX,85014,6023146490,Proprietary,true,true,true,true,true,true,2011-02-04 00:00:00, 
AZ,037294,"LEGACY HOME HEALTH CARE OF SOUTHERN ARIZONA, LLC","1491 WEST THATCHER BOULEVARD, SUITE 104",SAFFORD,85546,5203356118,Proprietary,true,true,false,false,false,true,2011-07-07 00:00:00, 
AZ,037295,"ST. ELIZABETH HOME HEALTH, INC.","123 EAST BASELINE ROAD, SUITE D108",TEMPE,85283,4804564400,Proprietary,true,true,true,true,true,true,2011-04-11 00:00:00, 
AZ,037297,RIVER VALLEY HOME HEALTH,"1317 SOUTH JOSHUA AVENUE, SUITE Q",PARKER,85344,9286690010,Proprietary,true,true,true,true,true,true,2011-07-14 00:00:00, 
AZ,037298,"CARING TOUCH HOME CARE, LLC","2692 SOUTH AVENUE B, SUITE 2",YUMA,85364,9287832188,Proprietary,true,true,true,true,true,true,2011-06-13 00:00:00, 
AZ,037299,ARISTA HOME HEALTH,"2312 NORTH ROSEMONT BOULEVARD, SUITE 103",TUCSON,85712,5203330333,Proprietary,true,true,true,false,true,true,2011-06-17 00:00:00, 
AZ,037402,RIVER VALLEY HOME HEALTH,"500 NORTH LAKE HAVASU AVENUE, SUITE D102",LAKE HAVASU CITY,86403,9285056473,Proprietary,true,true,true,true,true,true,2011-09-29 00:00:00, 
AZ,037403,ENCOMPASS HEALTH HOME HEALTH,"1270 EAST BROADWAY ROAD, SUITE 217",TEMPE,85282,4807558888,Proprietary,true,true,true,true,true,true,2011-11-17 00:00:00, 
AZ,037460,VALLEY HOME HEALTH AGENCY,"1350 EAST MCKELLIPS ROAD, SUITE #2",MESA,85203,4803987333,Proprietary,true,true,true,true,true,true,2016-07-23 00:00:00, 
AZ,037404,EVEREST HEALTHCARE SOLUTIONS,"637 SOUTH 48TH STREET, SUITE 201",TEMPE,85281,6304057244,Proprietary,true,true,true,true,true,true,2011-10-17 00:00:00, 
AZ,037405,"VALLEY OF THE SUN HOME HEALTH CARE, LLC","2432 WEST PEORIA AVENUE, SUITE 1343",PHOENIX,85029,6023587106,Proprietary,true,true,true,true,true,true,2011-10-14 00:00:00, 
AZ,037406,"ARIZONA HARMONY HOME HEALTHCARE, LLC","5070 NORTH 40TH STREET, SUITE 120",PHOENIX,85018,4807191550,Proprietary,true,true,true,true,true,true,2012-01-30 00:00:00, 
AZ,037407,CAPITOL HOME HEALTH,"2800 NORTH CENTRAL AVENUE, SUITE 1020",PHOENIX,85004,6023682045,Proprietary,true,true,true,true,true,true,2012-02-28 00:00:00, 
AZ,037410,COVENANT HOME HEALTH,"3033 NORTH 44TH STREET, SUITE 269",PHOENIX,85018,4803545829,Proprietary,true,true,true,true,true,true,2012-05-21 00:00:00, 
AZ,037411,"ELITE HOME HEALTH SERVICES, LLC","2140 WEST GREENWAY ROAD, SUITE 100",PHOENIX,85023,6026268462,Proprietary,true,true,true,true,true,true,2012-07-27 00:00:00, 
AZ,037412,VALLEY VIEW HOME HEALTH,"1520 EAST HAMMER LANE, SUITE 102",FORT MOHAVE,86426,9287884140,Proprietary,true,true,false,false,true,true,2012-08-11 00:00:00, 
AZ,037413,BEECH HOME CARE AND MEDICAL,"13930 WEST CAMINO DEL SOL, SUITE 107",SUN CITY WEST,85375,8174696739,Proprietary,true,true,true,true,true,true,2012-09-04 00:00:00, 
AZ,037414,SELECT HOME CARE LLC,"3014 NORTH HAYDEN ROAD,107",SCOTTSDALE,85251,8006415270,Proprietary,true,true,true,true,true,true,2012-10-07 00:00:00, 
AZ,037415,"CORAM ALTERNATE SITE SERVICES, INC.","4310 EAST COTTON CENTER BOULEVARD, SUITE 110A",PHOENIX,85040,4017651500,Non - Profit Other,true,true,true,true,true,true,2012-12-14 00:00:00, 
AZ,037416,"BAYADA HOME HEALTH CARE, INC",1967 SOUTH FRONTAGE ROAD,SIERRA VISTA,85635,5204594800,Proprietary,true,true,true,true,true,true,2012-07-06 00:00:00, 
AZ,037461,UNITED HOME HEALTH,"13760 NORTH 93RD AVENUE, SUITE 105A",PEORIA,85381,8444000005,Proprietary,true,true,true,true,true,true,2016-11-23 00:00:00, 
AZ,037462,"ADVANCE HOME HEALTH CARE, LLC","1837 SOUTH MESA DRIVE, SUITE C202",MESA,85210,4802647866,Proprietary,true,true,true,true,true,true,2016-09-23 00:00:00, 
AZ,037417,"ADVISACARE SOLUTIONS OF ARIZONA, LLC","4150 NORTH 108TH AVENUE, SUITE 138",PHOENIX,85037,6164641117,Proprietary,true,true,true,true,true,true,2012-11-20 00:00:00, 
AZ,037418,"AMERICAN MEDICAL HOMECARE ALLIANCE, INC.","8840 EAST CHAPPARAL ROAD, SUITE 150A",SCOTTSDALE,85250,4803593998,Proprietary,true,true,true,false,true,true,2013-03-21 00:00:00, 
AZ,037419,"A PLUS HOME HEALTH SERVICES, LLC","1631 EAST GUADALUPE ROAD, SUITE 200",TEMPE,85283,4809176994,Proprietary,true,true,true,true,true,true,2013-03-28 00:00:00, 
